시각,연도,TF,진입가,저항_있나,SLtop_bp,SLmean_bp,SLbot_bp,저항두께_bp,SLmean_달러,지지_있나,TPtop_bp,TPmean_bp,TPbot_bp,지지두께_bp,TPtop_달러
2024-01-24 00:00,2024,60,39882.0,있음,72.9,51.2,29.6,43.3,204.35,있음,79.1,97.4,115.6,36.5,315.5
2024-01-24 01:00,2024,60,40125.1,있음,281.3,232.4,183.6,97.7,932.65,있음,139.2,157.4,175.5,36.3,558.6
2024-01-24 02:00,2024,60,39777.3,있음,99.4,77.7,56.0,43.4,309.05,있음,53.0,71.3,89.6,36.6,210.8
2024-01-24 03:00,2024,60,39770.4,있음,101.2,79.4,57.7,43.4,315.95,있음,51.3,69.6,87.9,36.6,203.9
2024-01-24 04:00,2024,60,39615.6,있음,58.4,32.0,5.6,52.8,126.75,있음,12.4,30.8,49.2,36.8,49.1
2024-01-24 05:00,2024,60,39661.5,있음,147.6,88.6,29.6,118.0,351.5,있음,24.0,42.3,60.7,36.7,95.0
2024-01-24 06:00,2024,60,39803.3,있음,92.8,71.1,49.4,43.4,283.05,있음,59.5,77.8,96.1,36.6,236.8
2024-01-24 07:00,2024,60,39861.8,있음,78.0,56.3,34.7,43.3,224.55,있음,74.1,92.4,110.6,36.6,295.3
2024-01-24 08:00,2024,60,39998.1,있음,43.7,22.1,0.5,43.2,88.25,있음,63.5,87.7,112.0,48.6,253.8
2024-01-24 09:00,2024,60,39928.6,있음,61.1,39.5,17.9,43.3,157.75,있음,46.2,70.5,94.8,48.7,184.3
2024-01-24 10:00,2024,60,39990.4,있음,45.6,24.0,2.4,43.2,95.95,있음,61.5,85.8,110.1,48.6,246.1
2024-01-24 11:00,2024,60,40275.4,있음,242.9,194.3,145.6,97.3,782.35,있음,131.9,156.0,180.1,48.2,531.1
2024-01-24 12:00,2024,60,40200.1,있음,262.1,213.3,164.6,97.5,857.65,있음,113.4,137.5,161.7,48.3,455.8
2024-01-24 13:00,2024,60,40025.6,있음,306.8,257.9,208.9,97.9,1032.15,있음,70.3,94.6,118.8,48.5,281.3
2024-01-24 14:00,2024,60,39966.8,있음,148.6,75.6,2.7,145.9,302.2,있음,55.7,80.0,104.3,48.6,222.5
2024-01-24 15:00,2024,60,39901.4,있음,165.2,92.1,19.0,146.2,367.6,있음,39.4,63.7,88.1,48.7,157.1
2024-01-24 16:00,2024,60,40028.0,있음,306.2,257.3,208.3,97.9,1029.75,있음,70.9,95.1,119.4,48.5,283.7
2024-01-24 17:00,2024,60,40138.8,있음,277.8,228.9,180.1,97.6,918.95,있음,98.3,122.5,146.7,48.4,394.5
2024-01-24 18:00,2024,60,40125.5,있음,281.2,232.3,183.5,97.7,932.25,있음,95.0,119.2,143.4,48.4,381.2
2024-01-24 19:00,2024,60,39790.2,있음,193.6,120.3,47.0,146.6,478.8,있음,11.5,36.0,60.4,48.8,45.9
2024-01-24 20:00,2024,60,39807.1,있음,189.3,116.0,42.8,146.5,461.9,있음,15.8,40.2,64.6,48.8,62.8
2024-01-24 21:00,2024,60,39621.6,있음,56.9,30.5,4.1,52.8,120.75,있음,13.9,32.3,50.7,36.8,55.1
2024-01-24 22:00,2024,60,39753.3,있음,124.2,65.3,6.5,117.7,259.7,있음,2.3,26.7,51.1,48.9,9.0
2024-01-24 23:00,2024,60,39844.4,있음,179.7,106.6,33.4,146.4,424.6,있음,25.1,49.5,73.9,48.8,100.1
2024-01-25 00:00,2024,60,40051.1,있음,300.3,251.3,202.4,97.8,1006.65,있음,76.6,100.9,125.1,48.5,306.8
2024-01-25 01:00,2024,60,40120.1,있음,282.6,233.7,184.9,97.7,937.65,있음,82.8,119.5,156.2,73.5,332.0
2024-01-25 02:00,2024,60,40007.9,있음,311.4,262.4,213.4,98.0,1049.85,있음,54.9,91.8,128.6,73.7,219.8
2024-01-25 03:00,2024,60,39950.5,있음,152.7,79.7,6.7,146.0,318.5,있음,40.7,77.5,114.4,73.8,162.4
2024-01-25 04:00,2024,60,40009.2,있음,311.1,262.1,213.1,98.0,1048.55,있음,55.3,92.1,128.9,73.7,221.1
2024-01-25 05:00,2024,60,39951.8,있음,152.4,79.4,6.4,146.0,317.2,있음,41.0,77.9,114.8,73.8,163.7
2024-01-25 06:00,2024,60,39880.0,있음,170.7,97.5,24.4,146.2,389.0,있음,23.0,60.0,97.0,73.9,91.9
2024-01-25 07:00,2024,60,40010.4,있음,310.7,261.8,212.8,97.9,1047.35,있음,55.6,92.4,129.2,73.7,222.3
2024-01-25 08:00,2024,60,40125.3,있음,281.2,232.4,183.6,97.7,932.45,있음,84.0,120.8,157.5,73.5,337.2
2024-01-25 09:00,2024,60,40061.0,있음,297.7,248.8,199.9,97.8,996.75,있음,25.3,47.9,70.6,45.3,101.3
2024-01-25 10:00,2024,60,40032.5,있음,305.1,256.1,207.2,97.9,1025.25,있음,18.2,40.8,63.5,45.3,72.8
2024-01-25 11:00,2024,60,40105.0,있음,286.4,237.6,188.7,97.7,952.75,있음,36.2,58.8,81.5,45.2,145.3
2024-01-25 12:00,2024,60,40155.0,있음,273.6,224.8,176.0,97.6,902.75,있음,48.6,71.2,93.8,45.2,195.3
2024-01-25 13:00,2024,60,39838.3,있음,181.3,108.1,34.9,146.4,430.7,있음,12.6,49.6,86.6,74.0,50.2
2024-01-25 14:00,2024,60,39912.7,있음,162.3,89.3,16.2,146.1,356.3,있음,31.2,68.1,105.1,73.9,124.6
2024-01-25 15:00,2024,60,40004.6,있음,73.8,45.1,16.3,57.5,180.3,있음,11.2,33.9,56.6,45.3,44.9
2024-01-25 16:00,2024,60,39815.1,있음,89.5,47.4,5.4,84.1,188.8,있음,6.8,43.8,80.8,74.0,27.0
2024-01-25 17:00,2024,60,39686.7,있음,141.2,82.2,23.3,117.9,326.3,있음,30.3,48.6,67.0,36.7,120.2
2024-01-25 18:00,2024,60,39817.8,있음,88.8,46.7,4.7,84.1,186.1,있음,7.5,44.5,81.5,74.0,29.7
2024-01-25 19:00,2024,60,39825.0,있음,87.0,44.9,2.9,84.1,178.9,있음,9.3,46.3,83.3,74.0,36.9
2024-01-25 20:00,2024,60,39961.9,있음,149.8,76.8,3.9,145.9,307.1,있음,0.6,23.2,45.9,45.4,2.2
2024-01-25 21:00,2024,60,39863.3,있음,174.9,101.8,28.6,146.3,405.7,있음,4.9,43.6,82.3,77.4,19.6
2024-01-25 22:00,2024,60,39918.7,있음,160.8,87.8,14.7,146.1,350.3,있음,18.8,57.4,96.0,77.3,75.0
2024-01-25 23:00,2024,60,39959.4,있음,150.5,77.5,4.5,145.9,309.6,있음,29.0,67.5,106.1,77.2,115.7
2024-01-26 00:00,2024,60,39959.6,있음,150.4,77.4,4.5,145.9,309.4,있음,29.0,67.6,106.2,77.2,115.9
2024-01-26 01:00,2024,60,39871.9,있음,172.7,99.6,26.5,146.3,397.1,있음,7.1,45.7,84.4,77.3,28.2
2024-01-26 02:00,2024,60,39944.2,있음,154.3,81.3,8.3,146.0,324.8,있음,25.2,63.8,102.4,77.2,100.5
2024-01-26 03:00,2024,60,40167.0,있음,270.5,221.8,173.0,97.6,890.75,있음,51.6,74.2,96.8,45.2,207.3
2024-01-26 04:00,2024,60,40055.1,있음,61.1,32.4,3.7,57.5,129.8,있음,23.8,46.5,69.1,45.3,95.4
2024-01-26 05:00,2024,60,40148.2,있음,275.4,226.5,177.7,97.6,909.55,있음,47.0,69.5,92.1,45.2,188.5
2024-01-26 06:00,2024,60,40099.2,있음,287.9,239.0,190.2,97.7,958.55,있음,34.8,57.4,80.0,45.2,139.5
2024-01-26 07:00,2024,60,39977.1,있음,146.0,73.0,0.1,145.9,291.9,있음,4.4,27.0,49.7,45.4,17.4
2024-01-26 08:00,2024,60,39973.6,있음,146.8,73.9,1.0,145.9,295.4,있음,3.5,26.2,48.9,45.4,13.9
2024-01-26 09:00,2024,60,40127.0,있음,280.8,232.0,183.1,97.7,930.75,있음,41.7,64.3,86.9,45.2,167.3
2024-01-26 10:00,2024,60,40099.9,있음,287.7,238.9,190.0,97.7,957.85,있음,35.0,57.6,80.2,45.2,140.2
2024-01-26 11:00,2024,60,40720.8,있음,130.9,82.7,34.6,96.2,336.95,있음,35.6,179.7,323.9,288.3,144.8
2024-01-26 12:00,2024,60,41289.9,있음,215.3,113.3,11.2,204.1,467.65,있음,2.2,120.9,239.7,237.6,8.9
2024-01-26 13:00,2024,60,41125.6,있음,46.2,24.9,3.7,42.5,102.5,있음,7.0,73.0,139.0,132.1,28.7
2024-01-26 14:00,2024,60,41014.1,있음,87.3,52.5,17.8,69.4,215.5,있음,40.0,100.5,161.0,121.0,164.1
2024-01-26 15:00,2024,60,41449.0,있음,180.5,100.0,19.6,160.9,414.55,있음,32.5,109.8,187.1,154.6,134.8
2024-01-26 16:00,2024,60,41404.9,있음,191.3,110.8,30.2,161.1,458.65,있음,21.9,99.3,176.6,154.7,90.7
2024-01-26 17:00,2024,60,41971.5,있음,120.2,68.8,17.4,102.8,288.7,있음,8.8,45.1,81.4,72.6,36.8
2024-01-26 18:00,2024,60,41912.3,있음,134.5,83.0,31.5,103.0,347.9,있음,21.4,44.4,67.4,46.0,89.7
2024-01-26 19:00,2024,60,42058.9,있음,34.8,18.6,2.4,32.4,78.25,있음,0.9,24.8,48.6,47.7,3.9
2024-01-26 20:00,2024,60,42041.4,있음,103.4,52.0,0.7,102.7,218.8,있음,14.3,97.3,180.3,166.1,60.1
2024-01-26 21:00,2024,60,41942.5,있음,127.2,75.7,24.3,102.9,317.7,있음,1.9,38.2,74.5,72.6,7.8
2024-01-26 22:00,2024,60,41987.0,있음,116.5,65.1,13.7,102.8,273.2,있음,1.4,84.5,167.6,166.3,5.7
2024-01-26 23:00,2024,60,41918.3,있음,133.0,81.6,30.1,103.0,341.9,있음,22.8,45.8,68.8,45.9,95.7
2024-01-27 00:00,2024,60,41778.9,있음,82.8,42.9,2.9,79.9,179.1,있음,3.3,29.1,54.8,51.5,13.9
2024-01-27 01:00,2024,60,41759.9,있음,78.1,39.0,0.0,78.0,163.05,있음,6.7,47.2,87.7,81.1,27.9
2024-01-27 02:00,2024,60,41812.0,있음,102.2,52.3,2.4,99.8,218.65,있음,4.8,51.6,98.3,93.5,20.2
2024-01-27 03:00,2024,60,41838.7,있음,143.7,74.2,4.7,139.1,310.4,있음,3.8,26.9,49.9,46.0,16.1
2024-01-27 04:00,2024,60,41799.0,있음,105.3,55.4,5.5,99.8,231.65,있음,1.7,48.5,95.2,93.5,7.2
2024-01-27 05:00,2024,60,41825.0,있음,147.0,77.5,7.9,139.1,324.1,있음,0.6,23.6,46.6,46.0,2.4
2024-01-27 06:00,2024,60,41737.4,있음,34.4,18.7,3.0,31.3,78.1,있음,1.3,41.8,82.4,81.1,5.4
2024-01-27 07:00,2024,60,41666.4,있음,71.2,38.4,5.7,65.5,160.15,있음,0.5,65.8,131.1,130.7,1.9
2024-01-27 08:00,2024,60,41672.1,있음,69.8,37.1,4.3,65.5,154.45,있음,1.8,67.1,132.5,130.6,7.6
2024-01-27 09:00,2024,60,41388.8,있음,195.3,114.7,34.1,161.1,474.75,있음,18.0,95.4,172.8,154.8,74.6
2024-01-27 10:00,2024,60,41652.7,있음,19.8,10.7,1.6,18.2,44.45,있음,2.5,25.2,47.8,45.3,10.6
2024-01-27 11:00,2024,60,41721.0,있음,38.9,19.8,0.6,38.3,82.5,있음,7.9,32.8,57.8,49.9,33.0
2024-01-27 12:00,2024,60,41735.0,있음,35.0,19.3,3.6,31.3,80.5,있음,0.7,41.3,81.8,81.1,3.0
2024-01-27 13:00,2024,60,41721.6,있음,38.8,19.6,0.5,38.3,81.9,있음,8.1,33.0,57.9,49.9,33.6
2024-01-27 14:00,2024,60,41719.9,있음,39.2,20.0,0.9,38.4,83.6,있음,7.6,32.6,57.5,49.9,31.9
2024-01-27 15:00,2024,60,41734.9,있음,35.0,19.3,3.6,31.3,80.6,있음,0.7,41.2,81.8,81.1,2.9
2024-01-27 16:00,2024,60,41800.9,있음,104.9,55.0,5.0,99.8,229.75,있음,2.2,48.9,95.7,93.5,9.1
2024-01-27 17:00,2024,60,41787.8,있음,80.7,40.7,0.8,79.9,170.2,있음,5.5,31.2,56.9,51.5,22.8
2024-01-27 18:00,2024,60,41759.0,있음,78.3,39.3,0.2,78.0,163.95,있음,6.5,47.0,87.5,81.1,27.0
2024-01-27 19:00,2024,60,41794.2,있음,106.5,56.6,6.7,99.8,236.45,있음,0.6,47.3,94.1,93.5,2.4
2024-01-27 20:00,2024,60,41908.2,있음,135.5,84.0,32.5,103.0,352.0,있음,13.9,34.0,54.0,40.1,58.3
2024-01-27 21:00,2024,60,42049.1,있음,37.1,20.9,4.8,32.4,88.05,있음,16.1,99.1,182.1,166.0,67.8
2024-01-27 22:00,2024,60,42135.8,있음,84.2,44.1,4.1,80.1,186.0,있음,11.6,59.9,108.2,96.6,48.9
2024-01-27 23:00,2024,60,42150.0,있음,80.8,40.8,0.7,80.0,171.8,있음,15.0,63.2,111.5,96.5,63.1
2024-01-28 00:00,2024,60,42109.0,있음,80.6,43.1,5.6,75.0,181.45,있음,5.2,53.6,101.9,96.6,22.1
2024-01-28 01:00,2024,60,41997.0,있음,114.1,62.7,11.3,102.8,263.2,있음,3.7,86.9,170.0,166.2,15.7
2024-01-28 02:00,2024,60,42110.0,있음,80.4,42.9,5.3,75.0,180.45,있음,5.5,53.8,102.1,96.6,23.1
2024-01-28 03:00,2024,60,42080.9,있음,47.3,26.1,5.0,42.3,110.0,있음,6.2,30.0,53.8,47.7,25.9
2024-01-28 04:00,2024,60,42216.2,있음,80.7,43.2,5.7,75.0,182.3,있음,8.8,108.6,208.5,199.7,37.2
2024-01-28 05:00,2024,60,42751.2,있음,45.3,23.7,2.0,43.3,101.25,있음,0.3,23.0,45.7,45.4,1.2
2024-01-28 06:00,2024,60,42550.8,있음,74.9,38.5,2.2,72.7,163.85,있음,15.3,46.7,78.1,62.8,65.1
2024-01-28 07:00,2024,60,42378.6,있음,107.0,63.3,19.7,87.3,268.4,있음,0.8,27.9,55.0,54.1,3.6
2024-01-28 08:00,2024,60,42398.0,있음,102.4,58.7,15.1,87.3,249.0,있음,4.2,39.2,74.3,70.1,17.9
2024-01-28 09:00,2024,60,42462.4,있음,115.1,60.1,5.2,109.9,255.3,있음,5.3,32.6,59.9,54.7,22.4
2024-01-28 10:00,2024,60,42563.0,있음,72.1,36.4,0.8,71.4,155.1,있음,2.9,26.3,49.8,46.9,12.2
2024-01-28 11:00,2024,60,42589.9,있음,54.4,29.3,4.2,50.2,124.7,있음,1.2,55.4,109.6,108.5,4.9
2024-01-28 12:00,2024,60,42477.1,있음,111.6,56.6,1.7,109.8,240.6,있음,1.1,33.2,65.2,64.1,4.8
2024-01-28 13:00,2024,60,42407.6,있음,101.0,52.9,4.8,96.3,224.3,있음,6.5,41.5,76.5,70.0,27.5
2024-01-28 14:00,2024,60,42399.9,있음,67.9,34.3,0.7,67.3,145.5,있음,4.7,39.7,74.7,70.0,19.8
2024-01-28 15:00,2024,60,42263.0,있음,92.7,48.2,3.7,88.9,203.65,있음,19.9,119.6,219.3,199.4,84.0
2024-01-28 16:00,2024,60,42262.7,있음,92.7,48.3,3.8,88.9,203.95,있음,19.8,119.5,219.2,199.4,83.7
2024-01-28 17:00,2024,60,42284.4,있음,81.8,48.0,14.1,67.7,202.9,있음,1.4,34.2,67.0,65.6,6.1
2024-01-28 18:00,2024,60,42152.2,있음,80.3,40.2,0.2,80.0,169.6,있음,6.0,31.9,57.9,51.9,25.2
2024-01-28 19:00,2024,60,41930.0,있음,130.2,78.8,27.3,102.9,330.2,있음,0.1,30.9,61.7,61.6,0.6
2024-01-28 20:00,2024,60,41786.2,있음,81.1,41.1,1.1,79.9,171.8,있음,5.1,30.8,56.5,51.5,21.2
2024-01-28 21:00,2024,60,41937.3,있음,128.5,77.0,25.5,102.9,322.9,있음,0.6,36.9,73.3,72.7,2.6
2024-01-28 22:00,2024,60,41956.6,있음,123.8,72.4,20.9,102.9,303.6,있음,5.2,41.5,77.8,72.6,21.9
2024-01-28 23:00,2024,60,41786.8,있음,80.9,41.0,1.0,79.9,171.2,있음,5.2,30.9,56.7,51.5,21.8
2024-01-29 00:00,2024,60,41978.8,있음,118.4,67.0,15.6,102.8,281.4,있음,10.5,46.8,83.1,72.6,44.1
2024-01-29 01:00,2024,60,41969.8,있음,120.6,69.2,17.8,102.8,290.4,있음,8.4,44.7,81.0,72.6,35.1
2024-01-29 02:00,2024,60,42152.9,있음,80.1,40.1,0.0,80.0,168.9,있음,6.1,32.1,58.1,51.9,25.9
2024-01-29 03:00,2024,60,42251.7,있음,95.4,50.9,6.4,89.0,214.95,있음,17.2,117.0,216.7,199.5,72.7
2024-01-29 04:00,2024,60,42313.9,있음,74.8,41.0,7.2,67.6,173.4,있음,6.0,26.5,47.1,41.1,25.2
2024-01-29 05:00,2024,60,42226.7,있음,78.2,40.7,3.2,75.0,171.8,있음,11.3,111.1,210.9,199.6,47.7
2024-01-29 06:00,2024,60,42145.4,있음,81.9,41.9,1.8,80.1,176.4,있음,4.4,30.3,56.3,51.9,18.4
2024-01-29 07:00,2024,60,42164.5,있음,74.6,37.8,1.1,73.5,159.45,있음,8.9,34.8,60.8,51.9,37.5
2024-01-29 08:00,2024,60,42053.0,있음,36.2,20.0,3.8,32.4,84.15,있음,17.0,100.1,183.1,166.0,71.7
2024-01-29 09:00,2024,60,42101.9,있음,82.3,44.8,7.3,75.0,188.55,있음,3.6,51.9,100.2,96.6,15.0
2024-01-29 10:00,2024,60,42254.6,있음,94.7,50.2,5.7,89.0,212.05,있음,17.9,117.6,217.4,199.5,75.6
2024-01-29 11:00,2024,60,42294.9,있음,79.3,45.5,11.7,67.7,192.4,있음,1.5,22.0,42.6,41.1,6.2
2024-01-29 12:00,2024,60,42213.4,있음,66.2,33.9,1.5,64.7,143.05,있음,8.1,108.0,207.8,199.7,34.4
2024-01-29 13:00,2024,60,42109.2,있음,80.6,43.0,5.5,75.0,181.25,있음,5.3,53.6,101.9,96.6,22.3
2024-01-29 14:00,2024,60,41993.9,있음,114.8,63.4,12.0,102.8,266.3,있음,3.0,86.1,169.2,166.2,12.6
2024-01-29 15:00,2024,60,41936.7,있음,128.6,77.1,25.7,102.9,323.5,있음,0.5,36.8,73.1,72.7,2.0
2024-01-29 16:00,2024,60,42633.4,있음,99.3,52.3,5.3,94.0,223.1,있음,3.2,38.3,73.4,70.2,13.5
2024-01-29 17:00,2024,60,43248.9,있음,78.1,54.2,30.3,47.7,234.35,있음,4.9,21.6,38.3,33.4,21.1
2024-01-29 18:00,2024,60,43020.8,있음,83.3,44.5,5.6,77.7,191.35,있음,2.7,22.3,42.0,39.3,11.5
2024-01-29 19:00,2024,60,43030.8,있음,81.0,42.1,3.3,77.7,181.35,있음,1.3,36.0,70.7,69.4,5.4
2024-01-29 20:00,2024,60,43034.7,있음,80.1,41.2,2.4,77.7,177.45,있음,2.2,36.9,71.6,69.4,9.3
2024-01-29 21:00,2024,60,43082.0,있음,117.7,70.4,23.1,94.6,303.3,있음,4.0,136.8,269.7,265.7,17.1
2024-01-29 22:00,2024,60,43146.2,있음,102.6,55.4,8.2,94.4,239.1,있음,5.3,60.7,116.1,110.8,23.0
2024-01-29 23:00,2024,60,43105.8,있음,112.1,64.8,17.6,94.5,279.5,있음,1.0,33.5,66.1,65.1,4.1
2024-01-30 00:00,2024,60,43255.0,있음,76.6,52.8,28.9,47.7,228.25,있음,0.3,345.0,689.6,689.3,1.4
2024-01-30 01:00,2024,60,43143.4,있음,103.3,56.1,8.9,94.4,241.9,있음,4.7,60.1,115.5,110.8,20.2
2024-01-30 02:00,2024,60,43435.0,있음,130.1,66.0,2.0,128.1,286.85,있음,9.2,43.2,77.1,67.9,40.0
2024-01-30 03:00,2024,60,43623.1,있음,58.3,32.9,7.5,50.8,143.6,있음,0.7,35.4,70.1,69.4,3.2
2024-01-30 04:00,2024,60,43504.1,있음,61.6,31.8,1.9,59.7,138.15,있음,5.6,248.1,490.6,485.0,24.3
2024-01-30 05:00,2024,60,43429.1,있음,131.5,67.4,3.4,128.1,292.75,있음,7.9,41.8,75.8,67.9,34.1
2024-01-30 06:00,2024,60,43352.4,있음,54.0,30.2,6.4,47.6,130.85,있음,22.8,366.7,710.5,687.7,98.8
2024-01-30 07:00,2024,60,43309.1,있음,64.1,40.2,16.4,47.7,174.15,있음,12.8,357.0,701.2,688.4,55.5
2024-01-30 08:00,2024,60,43334.7,있음,58.1,34.3,10.5,47.7,148.55,있음,18.7,362.7,706.7,688.0,81.1
2024-01-30 09:00,2024,60,43427.4,있음,131.9,67.8,3.8,128.1,294.45,있음,7.5,41.4,75.4,67.9,32.4
2024-01-30 10:00,2024,60,43311.8,있음,63.4,39.6,15.7,47.7,171.45,있음,13.4,357.6,701.8,688.4,58.2
2024-01-30 11:00,2024,60,43478.3,있음,67.6,37.7,7.8,59.7,163.95,있음,19.2,53.1,87.0,67.8,83.3
2024-02-24 12:00,2024,60,51151.8,있음,123.9,88.6,53.2,70.7,453.1,있음,13.6,54.6,95.6,81.9,69.8
2024-02-24 13:00,2024,60,51117.6,있음,130.7,95.3,59.9,70.8,487.3,있음,7.0,47.9,88.9,82.0,35.6
2024-02-24 14:00,2024,60,51172.3,있음,119.9,84.5,49.2,70.7,432.6,있음,3.8,52.7,101.5,97.7,19.5
2024-02-24 15:00,2024,60,51156.5,있음,123.0,87.7,52.3,70.7,448.4,있음,0.7,49.6,98.4,97.7,3.7
2024-02-24 16:00,2024,60,51117.2,있음,130.8,95.4,60.0,70.8,487.7,있음,6.9,47.9,88.9,82.0,35.2
2024-02-24 17:00,2024,60,51265.9,있음,101.4,66.1,30.8,70.6,339.0,있음,10.3,44.5,78.7,68.4,52.7
2024-02-24 18:00,2024,60,51609.8,있음,90.7,56.3,21.9,68.8,290.55,있음,4.5,64.5,124.5,120.0,23.0
2024-02-24 19:00,2024,60,51505.3,있음,94.3,48.0,1.7,92.7,247.3,있음,14.8,77.0,139.3,124.5,76.3
2024-02-24 20:00,2024,60,51602.2,있음,92.2,57.8,23.4,68.9,298.15,있음,3.0,63.0,123.0,120.0,15.4
2024-02-24 21:00,2024,60,51523.7,있음,111.9,62.0,12.1,99.8,319.3,있음,18.4,80.6,142.8,124.4,94.7
2024-02-24 22:00,2024,60,51611.6,있음,90.4,55.9,21.5,68.8,288.75,있음,4.8,64.8,124.8,120.0,24.8
2024-02-24 23:00,2024,60,51587.6,있음,95.1,60.6,26.2,68.9,312.75,있음,0.2,60.2,120.2,120.0,0.8
2024-02-25 00:00,2024,60,51586.7,있음,95.2,60.8,26.4,68.9,313.65,있음,0.4,39.8,79.2,78.8,2.0
2024-02-25 01:00,2024,60,51540.1,있음,108.6,58.8,8.9,99.7,302.9,있음,21.6,83.7,145.9,124.4,111.1
2024-02-25 02:00,2024,60,51687.6,있음,75.5,41.2,6.8,68.7,212.75,있음,4.0,51.4,98.8,94.8,20.6
2024-02-25 03:00,2024,60,51617.5,있음,89.2,54.8,20.4,68.8,282.85,있음,5.9,65.9,125.9,120.0,30.7
2024-02-25 04:00,2024,60,51640.1,있음,84.8,50.4,16.0,68.8,260.25,있음,10.3,70.3,130.2,119.9,53.3
2024-02-25 05:00,2024,60,51621.4,있음,88.5,54.0,19.6,68.8,278.95,있음,6.7,66.7,126.7,120.0,34.6
2024-02-25 06:00,2024,60,51691.8,있음,74.7,40.3,6.0,68.7,208.55,있음,4.8,52.2,99.6,94.8,24.8
2024-02-25 07:00,2024,60,51789.8,있음,160.9,80.7,0.6,160.3,418.15,있음,2.5,56.5,110.5,108.0,12.8
2024-02-25 08:00,2024,60,51767.0,있음,154.8,79.2,3.7,151.1,410.1,있음,4.1,56.4,108.8,104.8,21.0
2024-02-25 09:00,2024,60,51654.9,있음,81.9,47.5,13.1,68.8,245.45,있음,13.2,73.1,133.1,119.9,68.1
2024-02-25 10:00,2024,60,51671.4,있음,78.7,44.3,9.9,68.8,228.95,있음,0.9,48.3,95.7,94.9,4.4
2024-02-25 11:00,2024,60,51600.7,있음,48.9,30.5,12.0,36.9,157.2,있음,2.7,62.7,122.7,120.0,13.9
2024-02-25 12:00,2024,60,51677.1,있음,77.6,43.2,8.8,68.8,223.25,있음,2.0,49.4,96.8,94.9,10.1
2024-02-25 13:00,2024,60,51700.0,있음,73.1,38.8,4.4,68.7,200.35,있음,3.3,16.2,29.0,25.7,17.0
2024-02-25 14:00,2024,60,51644.0,있음,40.5,22.1,3.6,36.9,113.9,있음,11.1,71.0,131.0,119.9,57.2
2024-02-25 15:00,2024,60,51770.0,있음,154.2,78.6,3.1,151.1,407.1,있음,4.6,57.0,109.4,104.8,24.0
2024-02-25 16:00,2024,60,51560.8,있음,75.4,39.7,3.9,71.6,204.5,있음,25.6,87.7,149.9,124.3,131.8
2024-02-25 17:00,2024,60,51413.8,있음,72.4,37.2,2.0,70.4,191.1,있음,8.9,79.0,149.0,140.2,45.6
2024-02-25 18:00,2024,60,51614.0,있음,41.5,22.3,3.1,38.4,115.25,있음,5.3,65.3,125.3,120.0,27.2
2024-02-25 19:00,2024,60,51622.0,있음,40.0,20.8,1.6,38.4,107.25,있음,6.8,66.8,126.8,120.0,35.2
2024-02-25 20:00,2024,60,51709.6,있음,71.2,36.9,2.5,68.7,190.75,있음,5.1,18.0,30.9,25.7,26.6
2024-02-25 21:00,2024,60,51800.0,있음,59.3,30.4,1.5,57.8,157.55,있음,4.4,58.4,112.4,108.0,23.0
2024-02-25 22:00,2024,60,51799.0,있음,59.5,30.6,1.7,57.8,158.55,있음,4.2,58.2,112.2,108.0,22.0
2024-02-25 23:00,2024,60,51768.1,있음,154.6,79.0,3.4,151.1,409.0,있음,4.3,56.6,109.0,104.8,22.1
2024-02-26 00:00,2024,60,51766.6,있음,154.9,79.3,3.7,151.1,410.5,있음,4.0,56.4,108.7,104.8,20.6
2024-02-26 01:00,2024,60,51708.3,있음,71.5,37.1,2.8,68.7,192.05,있음,4.9,17.8,30.6,25.7,25.3
2024-02-26 02:00,2024,60,51523.0,있음,82.8,47.0,11.2,71.6,242.3,있음,18.2,80.4,142.7,124.4,94.0
2024-02-26 03:00,2024,60,51468.5,있음,124.4,62.6,0.7,123.8,322.0,있음,7.7,69.9,132.2,124.5,39.5
2024-02-26 04:00,2024,60,51600.2,있음,44.2,25.0,5.8,38.4,129.05,있음,2.6,62.6,122.6,120.0,13.4
2024-02-26 05:00,2024,60,51593.7,있음,45.5,26.3,7.1,38.4,135.55,있음,1.3,61.4,121.4,120.0,6.9
2024-02-26 06:00,2024,60,51617.0,있음,41.0,21.7,2.5,38.4,112.25,있음,5.9,65.8,125.8,120.0,30.2
2024-02-26 07:00,2024,60,51560.1,있음,75.6,39.8,4.0,71.6,205.2,있음,25.4,87.6,149.7,124.3,131.1
2024-02-26 08:00,2024,60,51347.2,있음,85.4,50.2,15.0,70.5,257.7,있음,26.1,60.3,94.4,68.3,134.0
2024-02-26 09:00,2024,60,51292.3,있음,96.2,60.9,25.7,70.5,312.6,있음,15.4,49.6,83.8,68.4,79.1
2024-02-26 10:00,2024,60,51000.9,있음,44.6,24.2,3.8,40.8,123.65,있음,8.5,52.1,95.7,87.3,43.1
2024-02-26 11:00,2024,60,51192.8,있음,106.2,58.0,9.7,96.5,296.8,있음,7.8,56.6,105.5,97.7,40.0
2024-02-26 12:00,2024,60,51144.0,있음,115.9,67.6,19.3,96.6,345.6,있음,12.1,53.1,94.0,81.9,62.0
2024-02-26 13:00,2024,60,51286.8,있음,97.3,62.0,26.8,70.5,318.1,있음,14.4,48.6,82.8,68.4,73.6
2024-02-26 14:00,2024,60,51275.1,있음,99.6,64.3,29.0,70.6,329.8,있음,12.1,46.3,80.5,68.4,61.9
